"setID","name","year","theme","themeGroup","subtheme","category","released","pieces","minifigs","bricksetURL","rating","reviewCount","packagingType","availability","agerange_min","US_retailPrice","US_dateFirstAvailable","US_dateLastAvailable","UK_retailPrice","UK_dateFirstAvailable","UK_dateLastAvailable","CA_retailPrice","CA_dateFirstAvailable","CA_dateLastAvailable","height","width","depth","weight","thumbnailURL","imageURL"
1558,"2x4 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3461-1",0,0,"Polybag","LEGO exclusive",NA,6.99,"2007-12-05T00:00:00Z","2007-12-07T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3461-1.jpg","https://images.brickset.com/sets/images/3461-1.jpg"
1559,"2x4 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3462-1",0,1,"Polybag","LEGO exclusive",NA,6.99,"2007-10-24T00:00:00Z","2007-12-13T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3462-1.jpg","https://images.brickset.com/sets/images/3462-1.jpg"
1560,"2x8 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3463-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3463-1.jpg","https://images.brickset.com/sets/images/3463-1.jpg"
1561,"2x8 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3464-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3464-1.jpg","https://images.brickset.com/sets/images/3464-1.jpg"
1562,"2x8 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3465-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3465-1.jpg","https://images.brickset.com/sets/images/3465-1.jpg"
1563,"2x8 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3466-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3466-1.jpg","https://images.brickset.com/sets/images/3466-1.jpg"
1564,"2x8 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3467-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3467-1.jpg","https://images.brickset.com/sets/images/3467-1.jpg"
1565,"1x4 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3468-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3468-1.jpg","https://images.brickset.com/sets/images/3468-1.jpg"
1566,"1x4 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3469-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3469-1.jpg","https://images.brickset.com/sets/images/3469-1.jpg"
1568,"1x4 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3470-1",0,0,"Polybag","LEGO exclusive",NA,5.99,"2007-10-24T00:00:00Z","2008-02-01T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3470-1.jpg","https://images.brickset.com/sets/images/3470-1.jpg"
1569,"1x4 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3471-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3471-1.jpg","https://images.brickset.com/sets/images/3471-1.jpg"
1570,"1x4 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3472-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3472-1.jpg","https://images.brickset.com/sets/images/3472-1.jpg"
1571,"1x6 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3473-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3473-1.jpg","https://images.brickset.com/sets/images/3473-1.jpg"
1572,"1x6 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3474-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3474-1.jpg","https://images.brickset.com/sets/images/3474-1.jpg"
1573,"1x6 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3475-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3475-1.jpg","https://images.brickset.com/sets/images/3475-1.jpg"
1574,"1x6 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3476-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3476-1.jpg","https://images.brickset.com/sets/images/3476-1.jpg"
1575,"1x6 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3477-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3477-1.jpg","https://images.brickset.com/sets/images/3477-1.jpg"
1576,"1x8 Black Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3478-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3478-1.jpg","https://images.brickset.com/sets/images/3478-1.jpg"
1577,"1x8 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3479-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3479-1.jpg","https://images.brickset.com/sets/images/3479-1.jpg"
1578,"1x8 White Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3480-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3480-1.jpg","https://images.brickset.com/sets/images/3480-1.jpg"
1579,"1x8 Dark Green Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3481-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3481-1.jpg","https://images.brickset.com/sets/images/3481-1.jpg"
1580,"1x8 Red Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3482-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3482-1.jpg","https://images.brickset.com/sets/images/3482-1.jpg"
1581,"2x4 Black Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3483-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3483-1.jpg","https://images.brickset.com/sets/images/3483-1.jpg"
1582,"2x4 White Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3484-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3484-1.jpg","https://images.brickset.com/sets/images/3484-1.jpg"
1583,"2x4 Red Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3485-1",0,0,"Polybag","LEGO exclusive",NA,8.99,"2007-11-22T00:00:00Z","2007-11-22T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3485-1.jpg","https://images.brickset.com/sets/images/3485-1.jpg"
1584,"1x6 Black Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3486-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3486-1.jpg","https://images.brickset.com/sets/images/3486-1.jpg"
1585,"1x6 White Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3487-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3487-1.jpg","https://images.brickset.com/sets/images/3487-1.jpg"
1586,"1x6 Red Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3488-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3488-1.jpg","https://images.brickset.com/sets/images/3488-1.jpg"
1587,"2x8 Black Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3489-1",0,0,"Polybag","LEGO exclusive",NA,4.99,"2007-10-24T00:00:00Z","2007-12-14T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3489-1.jpg","https://images.brickset.com/sets/images/3489-1.jpg"
1588,"2x8 White Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3490-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3490-1.jpg","https://images.brickset.com/sets/images/3490-1.jpg"
1589,"2x8 Red Plates",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3491-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3491-1.jpg","https://images.brickset.com/sets/images/3491-1.jpg"
1590,"2x2 Black Smooth Tiles",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3492-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3492-1.jpg","https://images.brickset.com/sets/images/3492-1.jpg"
1591,"2x2 White Smooth Tiles",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3493-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3493-1.jpg","https://images.brickset.com/sets/images/3493-1.jpg"
1592,"2x2 Red Smooth Tiles",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3494-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3494-1.jpg","https://images.brickset.com/sets/images/3494-1.jpg"
1593,"2x2 Roof Tiles Steep Sloped Black",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3495-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3495-1.jpg","https://images.brickset.com/sets/images/3495-1.jpg"
1594,"2x2 Roof Tiles Steep Sloped Red",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3496-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3496-1.jpg","https://images.brickset.com/sets/images/3496-1.jpg"
1595,"2x4 Roof Tiles Steep Sloped Black",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3497-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3497-1.jpg","https://images.brickset.com/sets/images/3497-1.jpg"
1596,"2x4 Roof Tiles Steep Sloped Red",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3498-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3498-1.jpg","https://images.brickset.com/sets/images/3498-1.jpg"
1597,"Small Spruce Tree",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,25,NA,"https://brickset.com/sets/3499-1",0,1,"Polybag","LEGO exclusive",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3499-1.jpg","https://images.brickset.com/sets/images/3499-1.jpg"
1769,"LEGO Mini-Figure",2000,"Advanced models","Model making","Sculptures","Normal",TRUE,1850,NA,"https://brickset.com/sets/3723-1",4.3,6,"Box","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,65.2,9.6,NA,"https://images.brickset.com/sets/small/3723-1.jpg","https://images.brickset.com/sets/images/3723-1.jpg"
1771,"1x2 Light Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3725-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3725-1.jpg","https://images.brickset.com/sets/images/3725-1.jpg"
1772,"1x2 Dark Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3726-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3726-1.jpg","https://images.brickset.com/sets/images/3726-1.jpg"
1773,"1x2 Tan Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,100,NA,"https://brickset.com/sets/3727-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3727-1.jpg","https://images.brickset.com/sets/images/3727-1.jpg"
1774,"2x4 Dark Grey Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3729-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3729-1.jpg","https://images.brickset.com/sets/images/3729-1.jpg"
1775,"2x4 Tan Bricks",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,50,NA,"https://brickset.com/sets/3730-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3730-1.jpg","https://images.brickset.com/sets/images/3730-1.jpg"
1776,"Pumpkin Pack",2000,"Bulk Bricks","Basic","Seasonal","Normal",TRUE,87,NA,"https://brickset.com/sets/3731-1",0,5,"Polybag","LEGO exclusive",NA,9.99,"2007-10-24T00:00:00Z","2007-12-20T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3731-1.jpg","https://images.brickset.com/sets/images/3731-1.jpg"
1777,"Castle Expander Pack",2000,"Bulk Bricks","Basic","Castle","Normal",TRUE,24,NA,"https://brickset.com/sets/3732-1",0,5,"Polybag","LEGO exclusive",NA,4.99,"2007-10-24T00:00:00Z","2007-12-29T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3732-1.jpg","https://images.brickset.com/sets/images/3732-1.jpg"
1778,"Grey Train Windows with Panes",2000,"Bulk Bricks","Basic","Trains","Normal",TRUE,20,NA,"https://brickset.com/sets/3733-1",0,0,"Polybag","LEGO exclusive",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3733-1.jpg","https://images.brickset.com/sets/images/3733-1.jpg"
1779,"Blue Train Windows with Panes",2000,"Bulk Bricks","Basic","Trains","Normal",TRUE,20,NA,"https://brickset.com/sets/3734-1",0,0,"Polybag","LEGO exclusive",NA,5.99,"2007-10-24T00:00:00Z","2008-02-18T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3734-1.jpg","https://images.brickset.com/sets/images/3734-1.jpg"
1780,"Grey Train Doors with Panes",2000,"Bulk Bricks","Basic","Trains","Normal",TRUE,20,NA,"https://brickset.com/sets/3735-1",0,0,"Polybag","LEGO exclusive",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042,"https://images.brickset.com/sets/small/3735-1.jpg","https://images.brickset.com/sets/images/3735-1.jpg"
1781,"Blue Train Doors with Panes",2000,"Bulk Bricks","Basic","Trains","Normal",TRUE,20,NA,"https://brickset.com/sets/3736-1",0,0,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3736-1.jpg","https://images.brickset.com/sets/images/3736-1.jpg"
1782,"Train Accessories",2000,"Bulk Bricks","Basic","Trains","Normal",TRUE,15,NA,"https://brickset.com/sets/3737-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3737-1.jpg","https://images.brickset.com/sets/images/3737-1.jpg"
1783,"Spruce Tree Large 2 1/2",2000,"Bulk Bricks","Basic",NA,"Normal",TRUE,10,NA,"https://brickset.com/sets/3738-1",0,1,"Polybag","LEGO exclusive",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3738-1.jpg","https://images.brickset.com/sets/images/3738-1.jpg"
1827,"Ultimate Accessory Set",2000,"Mindstorms","Technical","1.5","Normal",TRUE,45,NA,"https://brickset.com/sets/3801-1",0,1,"Box","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3801-1.jpg","https://images.brickset.com/sets/images/3801-1.jpg"
1839,"Bracelet",2000,"Scala","Girls","Dolls","Normal",TRUE,20,NA,"https://brickset.com/sets/3900-1",0,0,"Polybag","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3900-1.jpg","https://images.brickset.com/sets/images/3900-1.jpg"
1841,"Astronaut Key Chain",2000,"Gear","Miscellaneous","Key Chains/Town","Gear",TRUE,NA,NA,"https://brickset.com/sets/3911-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3911-1.jpg","https://images.brickset.com/sets/images/3911-1.jpg"
23525,"Ninja Key Chain",2000,"Gear","Miscellaneous","Key Chains/Castle","Gear",TRUE,NA,NA,"https://brickset.com/sets/3912-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1842,"Darth Vader",2000,"Gear","Miscellaneous","Key Chains/Star Wars","Gear",TRUE,NA,NA,"https://brickset.com/sets/3913-1",0,1,"{Not specified}","{Not specified}",NA,4.99,"2007-10-24T00:00:00Z","2011-07-06T00:00:00Z",2.99,"2007-10-24T00:00:00Z","2011-07-06T00:00:00Z",5.49,"2010-09-24T00:00:00Z","2011-07-21T00:00:00Z",NA,NA,NA,NA,"https://images.brickset.com/sets/small/3913-1.jpg","https://images.brickset.com/sets/images/3913-1.jpg"
1843,"Luke Skywalker",2000,"Gear","Miscellaneous","Key Chains/Star Wars","Gear",TRUE,NA,NA,"https://brickset.com/sets/3914-1",0,2,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3914-1.jpg","https://images.brickset.com/sets/images/3914-1.jpg"
1844,"Race Car Driver Key Chain",2000,"Gear","Miscellaneous","Key Chains/Town","Gear",TRUE,NA,NA,"https://brickset.com/sets/3915-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3915-1.jpg","https://images.brickset.com/sets/images/3915-1.jpg"
1845,"Rock Raider Key Chain",2000,"Gear","Miscellaneous","Key Chains/Rock Raiders","Gear",TRUE,NA,NA,"https://brickset.com/sets/3916-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3916-1.jpg","https://images.brickset.com/sets/images/3916-1.jpg"
1848,"Darth Maul",2000,"Gear","Miscellaneous","Key Chains/Star Wars","Gear",TRUE,NA,NA,"https://brickset.com/sets/3922-1",0,4,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3922-1.jpg","https://images.brickset.com/sets/images/3922-1.jpg"
1849,"King Leo Key Chain",2000,"Gear","Miscellaneous","Key Chains/Castle","Gear",TRUE,NA,NA,"https://brickset.com/sets/3923-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3923-1.jpg","https://images.brickset.com/sets/images/3923-1.jpg"
1859,"Police Officer Key Chain",2000,"Gear","Miscellaneous","Key Chains/Town","Gear",TRUE,NA,NA,"https://brickset.com/sets/3952-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,2.99,"2007-10-24T00:00:00Z","2008-01-03T00:00:00Z",NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3952-1.jpg","https://images.brickset.com/sets/images/3952-1.jpg"
1860,"Santa Key Chain",2000,"Gear","Miscellaneous","Key Chains/Seasonal","Gear",TRUE,NA,NA,"https://brickset.com/sets/3953-1",0,5,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3953-1.jpg","https://images.brickset.com/sets/images/3953-1.jpg"
1861,"Johnny Thunder Key Chain",2000,"Gear","Miscellaneous","Key Chains/Adventurers","Gear",TRUE,NA,NA,"https://brickset.com/sets/3961-1",0,1,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/3961-1.jpg","https://images.brickset.com/sets/images/3961-1.jpg"
1869,"Brick Tricks: Cool Cars",2000,"Books","Miscellaneous","LEGO","Book",TRUE,NA,NA,"https://brickset.com/sets/4006-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4006-1.jpg","https://images.brickset.com/sets/images/4006-1.jpg"
1870,"Brick Tricks: Fantastic Fliers",2000,"Books","Miscellaneous","LEGO","Book",TRUE,NA,NA,"https://brickset.com/sets/4007-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4007-1.jpg","https://images.brickset.com/sets/images/4007-1.jpg"
1966,"Basic Building Set, 4+",2000,"Basic","Basic",NA,"Normal",TRUE,201,NA,"https://brickset.com/sets/4122-1",0,0,"Bucket","Retail - limited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4122-1.jpg","https://images.brickset.com/sets/images/4122-1.jpg"
1990,"Mickey's Fire Engine",2000,"Mickey Mouse","Junior",NA,"Normal",TRUE,26,1,"https://brickset.com/sets/4164-1",0,4,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4164-1.jpg","https://images.brickset.com/sets/images/4164-1.jpg"
1991,"Minnie's Birthday Party",2000,"Mickey Mouse","Junior",NA,"Normal",TRUE,82,2,"https://brickset.com/sets/4165-1",0,2,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4165-1.jpg","https://images.brickset.com/sets/images/4165-1.jpg"
1992,"Mickey's Car Garage",2000,"Mickey Mouse","Junior",NA,"Normal",TRUE,88,1,"https://brickset.com/sets/4166-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4166-1.jpg","https://images.brickset.com/sets/images/4166-1.jpg"
1993,"Mickey's Mansion",2000,"Mickey Mouse","Junior",NA,"Normal",TRUE,119,2,"https://brickset.com/sets/4167-1",0,0,"Box","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4167-1.jpg","https://images.brickset.com/sets/images/4167-1.jpg"
2002,"Mickey's Fishing Adventure",2000,"Mickey Mouse","Junior",NA,"Normal",TRUE,104,2,"https://brickset.com/sets/4178-1",0,0,"Bucket","Retail",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4178-1.jpg","https://images.brickset.com/sets/images/4178-1.jpg"
5546,"Suitcase Set",2000,"Basic","Basic",NA,"Normal",TRUE,256,1,"https://brickset.com/sets/4249-1",0,0,"{Not specified}","{Not specified}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.brickset.com/sets/small/4249-1.jpg","https://images.brickset.com/sets/images/4249-1.jpg"
